customer_key,customer_number,customer_name,age,age_groups,customer_segment,total_orders,total_sales,avg_order_value,avg_monthly_spend,total_quantity,total_products,recency,last_order_date,lifespan
10685,AW00021684,Mariah Bennett,103,50 And Above,New,1,60,60,60,3,821,150,2013-08-11,0
10686,AW00021685,Bailey Green,46,40-49,New,1,1205,1205,1205,3,627,147,2013-11-26,0
10687,AW00021686,Albert Ortega,46,40-49,New,1,10,10,10,1,104,151,2013-07-19,0
10688,AW00021687,Sarah Brown,47,40-49,New,1,24,24,24,3,565,148,2013-10-19,0
10689,AW00021688,Jesse Morris,90,50 And Above,New,1,15,15,15,2,399,155,2013-03-12,0
10690,AW00021689,Olivia Simmons,90,50 And Above,New,1,15,15,15,2,399,147,2013-11-13,0
10691,AW00021690,Samantha Thomas,54,50 And Above,New,1,94,94,94,3,809,154,2013-04-18,0
10692,AW00021691,Brandon Martin,54,50 And Above,New,1,40,40,40,2,534,154,2013-04-30,0
10693,AW00021692,Savannah Ward,54,50 And Above,New,1,15,15,15,2,399,151,2013-07-12,0
10694,AW00021693,Alyssa Ashe,54,50 And Above,New,1,45,45,45,2,348,153,2013-05-31,0
10695,AW00021694,Bobby Sai,55,50 And Above,New,1,50,50,50,3,643,149,2013-09-14,0
10696,AW00021695,Ethan Rodriguez,54,50 And Above,New,1,1169,1169,1169,4,776,147,2013-11-27,0
10697,AW00021696,Gabrielle Watson,62,50 And Above,New,1,69,69,69,3,676,146,2013-12-29,0
10698,AW00021697,Dalton Powell,67,50 And Above,New,1,15,15,15,2,399,148,2013-10-21,0
10699,AW00021698,Tracy She,67,50 And Above,New,1,15,15,15,2,399,155,2013-03-17,0
10700,AW00021699,Logan Sharma,67,50 And Above,New,1,1158,1158,1158,4,764,148,2013-10-30,0
10701,AW00021700,Juan Ramirez,61,50 And Above,New,1,1174,1174,1174,2,408,148,2013-10-30,0
10702,AW00021701,Abigail Sanders,65,50 And Above,New,1,78,78,78,4,814,152,2013-06-08,0
10703,AW00021702,Paige Gonzales,66,50 And Above,New,2,92,46,13,5,1279,148,2013-10-01,7
10704,AW00021703,Paige Blue,65,50 And Above,New,2,44,22,11,4,1140,145,2014-01-04,4
10705,AW00021704,Charles Martinez,66,50 And Above,New,1,1151,1151,1151,4,967,147,2013-11-12,0
10706,AW00021705,Warren Sharma,64,50 And Above,New,1,50,50,50,3,643,146,2013-12-05,0
10707,AW00021706,Haley Murphy,52,50 And Above,New,1,100,100,100,4,893,150,2013-08-23,0
10708,AW00021707,Cassidy Simmons,53,50 And Above,New,1,15,15,15,2,399,148,2013-10-22,0
10709,AW00021708,Andrea Brooks,57,50 And Above,New,1,50,50,50,3,644,150,2013-08-04,0
10710,AW00021709,Katherine Torres,57,50 And Above,New,1,1155,1155,1155,2,376,147,2013-11-03,0
10711,AW00021710,Brittany Gonzales,51,50 And Above,Regular,2,4187,2093,123,5,789,147,2013-11-09,34
10712,AW00021711,Hailey Gray,62,50 And Above,New,1,1179,1179,1179,3,612,147,2013-11-05,0
10713,AW00021712,Megan Ross,63,50 And Above,New,1,69,69,69,3,674,153,2013-05-06,0
10714,AW00021713,Jose Parker,62,50 And Above,New,1,15,15,15,2,399,153,2013-05-27,0
10715,AW00021714,Carmen Patel,62,50 And Above,New,1,65,65,65,3,648,145,2014-01-02,0
10716,AW00021715,Jonathan Ross,57,50 And Above,New,1,15,15,15,2,399,156,2013-02-12,0
10717,AW00021716,Gerald Sara,63,50 And Above,New,1,15,15,15,2,399,149,2013-09-09,0
10718,AW00021717,Angel King,50,50 And Above,New,1,45,45,45,2,348,145,2014-01-28,0
10719,AW00021718,Devin Roberts,50,50 And Above,New,1,23,23,23,3,567,150,2013-08-26,0
10720,AW00021719,Morgan Torres,61,50 And Above,New,1,100,100,100,4,893,148,2013-10-31,0
10721,AW00021720,Raul Jai,62,50 And Above,New,1,15,15,15,2,399,156,2013-02-20,0
10722,AW00021721,Sara Campbell,62,50 And Above,New,1,15,15,15,2,399,148,2013-10-13,0
10723,AW00021722,Spencer Wood,62,50 And Above,New,1,15,15,15,2,399,147,2013-11-10,0
10724,AW00021723,Tiffany Huang,49,40-49,New,1,1205,1205,1205,3,626,147,2013-11-22,0
10725,AW00021724,Mandy Yang,48,40-49,New,1,15,15,15,2,399,151,2013-07-12,0
10726,AW00021725,Gabrielle Cannata,43,40-49,New,1,5,5,5,1,289,151,2013-07-12,0
10727,AW00021726,Morgan Hall,47,40-49,New,1,42,42,42,4,862,151,2013-07-14,0
10728,AW00021727,Arianna Flores,48,40-49,Regular,2,4132,2066,121,4,546,147,2013-11-26,34
10729,AW00021728,Madison Harris,47,40-49,New,1,1205,1205,1205,3,622,148,2013-10-31,0
10730,AW00021729,Alexandria Morgan,42,40-49,New,1,50,50,50,3,645,149,2013-09-26,0
10731,AW00021730,Noah Campbell,48,40-49,New,1,17,17,17,3,658,146,2013-12-04,0
10732,AW00021731,Alexandra Diaz,47,40-49,New,1,15,15,15,2,399,146,2013-12-20,0
10733,AW00021732,Ian Johnson,48,40-49,New,1,84,84,84,4,980,148,2013-10-14,0
10734,AW00021733,Ian Simmons,49,40-49,New,1,15,15,15,2,399,146,2013-12-15,0
10735,AW00021734,Grace Garcia,49,40-49,New,1,15,15,15,2,399,145,2014-01-06,0
10736,AW00021735,Grace Diaz,44,40-49,New,1,94,94,94,4,880,146,2013-12-27,0
10737,AW00021736,Thomas Thompson,44,40-49,New,1,95,95,95,3,596,147,2013-11-16,0
10738,AW00021737,Timothy Rivera,58,50 And Above,New,1,60,60,60,3,820,147,2013-11-03,0
10739,AW00021738,Francis Alonso,53,50 And Above,New,1,70,70,70,3,817,146,2013-12-04,0
10740,AW00021739,Dale Rai,53,50 And Above,New,1,37,37,37,3,831,154,2013-04-04,0
10741,AW00021740,Taylor Walker,58,50 And Above,New,1,131,131,131,5,1231,145,2014-01-14,0
10742,AW00021741,Alexa Sanders,54,50 And Above,Regular,2,4127,2063,158,3,291,155,2013-03-02,26
10743,AW00021742,Katelyn Cox,50,50 And Above,New,1,31,31,31,2,340,154,2013-04-29,0
10744,AW00021743,Theresa Rubio,55,50 And Above,New,1,50,50,50,3,643,154,2013-04-29,0
10745,AW00021744,Emma Perry,56,50 And Above,New,1,50,50,50,3,643,149,2013-09-29,0
10746,AW00021745,Isabel Foster,56,50 And Above,New,1,72,72,72,4,819,150,2013-08-10,0
10747,AW00021746,Xavier Hernandez,53,50 And Above,New,1,1174,1174,1174,2,408,147,2013-11-21,0
10748,AW00021747,Derrick Munoz,59,50 And Above,New,1,540,540,540,1,127,156,2013-02-28,0
10749,AW00021748,Wyatt Harris,47,40-49,New,1,600,600,600,4,949,155,2013-03-04,0
10750,AW00021749,Ashley Williams,79,50 And Above,New,1,1155,1155,1155,2,375,147,2013-11-24,0
10751,AW00021750,Carlos Reed,73,50 And Above,New,1,69,69,69,3,676,154,2013-04-02,0
10752,AW00021751,Logan Jackson,78,50 And Above,New,1,50,50,50,3,645,150,2013-08-23,0
10753,AW00021752,Rafael Li,73,50 And Above,New,1,7,7,7,2,548,146,2013-12-05,0
10754,AW00021753,Morgan Robinson,78,50 And Above,New,1,79,79,79,3,692,154,2013-04-30,0
10755,AW00021754,Kaitlyn Lopez,73,50 And Above,New,1,15,15,15,2,399,149,2013-09-16,0
10756,AW00021755,Lucas White,78,50 And Above,New,1,15,15,15,2,399,148,2013-10-15,0
10757,AW00021756,Allison Carter,77,50 And Above,New,1,554,554,554,3,526,155,2013-03-01,0
10758,AW00021757,Elijah Wang,72,50 And Above,New,1,74,74,74,4,878,145,2014-01-23,0
10759,AW00021758,Patricia Malhotra,77,50 And Above,New,1,15,15,15,2,399,148,2013-10-13,0
10760,AW00021759,Jennifer Moore,77,50 And Above,New,1,64,64,64,3,766,146,2013-12-16,0
10761,AW00021760,Margaret She,76,50 And Above,New,1,50,50,50,3,643,148,2013-10-05,0
10762,AW00021761,Makayla Sanders,76,50 And Above,New,1,135,135,135,3,659,151,2013-07-16,0
10763,AW00021762,Andrea Hernandez,76,50 And Above,New,1,79,79,79,4,812,157,2013-01-31,0
10764,AW00021763,Madison Brown,64,50 And Above,New,1,50,50,50,3,644,147,2013-11-14,0
10765,AW00021764,Nathan Smith,76,50 And Above,New,1,7,7,7,2,548,155,2013-03-24,0
10766,AW00021765,Nathaniel Kelly,64,50 And Above,New,1,79,79,79,3,693,152,2013-06-08,0
10767,AW00021766,Jesse Baker,76,50 And Above,New,1,540,540,540,1,129,155,2013-03-10,0
10768,AW00021767,Mariah Ramirez,75,50 And Above,New,1,124,124,124,5,1127,150,2013-08-03,0
10769,AW00021768,Cole Watson,74,50 And Above,Regular,2,4118,2059,147,2,130,154,2013-04-14,28
10770,AW00021769,Michele Rubio,75,50 And Above,New,1,604,604,604,2,421,155,2013-03-03,0
10771,AW00021770,Brandon Thomas,69,50 And Above,New,1,24,24,24,3,678,151,2013-07-19,0
10772,AW00021771,Sheena Shen,74,50 And Above,New,1,23,23,23,3,567,151,2013-07-11,0
10773,AW00021772,Sarah Patterson,75,50 And Above,New,1,24,24,24,3,565,149,2013-09-21,0
10774,AW00021773,Alyssa Rogers,75,50 And Above,New,1,15,15,15,2,399,153,2013-05-27,0
10775,AW00021774,Brian James,74,50 And Above,New,1,50,50,50,3,645,146,2013-12-12,0
10776,AW00021775,Sean Ramirez,74,50 And Above,New,1,70,70,70,3,646,155,2013-03-31,0
10777,AW00021776,Daniel Thompson,73,50 And Above,New,1,24,24,24,3,565,153,2013-05-02,0
10778,AW00021777,Emily Gonzales,74,50 And Above,New,1,181,181,181,2,455,147,2013-11-24,0
10779,AW00021778,Louis Shen,74,50 And Above,New,1,15,15,15,2,399,148,2013-10-18,0
10780,AW00021779,Maurice Black,68,50 And Above,New,1,15,15,15,2,399,146,2013-12-19,0
10781,AW00021780,Pedro Gonzalez,63,50 And Above,New,1,78,78,78,4,814,154,2013-04-06,0
10782,AW00021781,Jared Rivera,74,50 And Above,New,1,1174,1174,1174,2,408,147,2013-11-04,0
10783,AW00021782,Blake Martin,72,50 And Above,New,1,50,50,50,3,643,154,2013-04-28,0
10784,AW00021783,Kate Goel,72,50 And Above,New,1,50,50,50,3,643,156,2013-02-25,0
10785,AW00021784,Mackenzie Hernandez,72,50 And Above,New,1,50,50,50,3,644,153,2013-05-14,0
10786,AW00021785,Tabitha Rodriguez,73,50 And Above,New,1,1155,1155,1155,2,378,147,2013-11-22,0
10787,AW00021786,Alexis Bennett,73,50 And Above,New,1,120,120,120,4,896,150,2013-08-29,0
10788,AW00021787,Rebecca Allen,72,50 And Above,New,1,17,17,17,3,658,156,2013-02-19,0
10789,AW00021788,Spencer Barnes,73,50 And Above,New,1,1120,1120,1120,1,134,147,2013-11-26,0
10790,AW00021789,Lauren Griffin,73,50 And Above,New,1,15,15,15,2,399,153,2013-05-07,0
10791,AW00021790,James Diaz,73,50 And Above,New,1,74,74,74,4,879,152,2013-06-09,0
10792,AW00021791,Richard Price,72,50 And Above,New,1,575,575,575,2,371,155,2013-03-29,0
10793,AW00021792,Cassidy Butler,72,50 And Above,New,1,114,114,114,4,1015,147,2013-11-30,0
10794,AW00021793,Kaylee Scott,71,50 And Above,New,1,1155,1155,1155,2,376,147,2013-11-26,0
10795,AW00021794,Alyssa James,66,50 And Above,New,1,1179,1179,1179,3,612,147,2013-11-01,0
10796,AW00021795,Tristan Bennett,66,50 And Above,New,1,613,613,613,5,1007,155,2013-03-12,0
10797,AW00021796,Emma Ward,71,50 And Above,New,1,60,60,60,2,536,150,2013-08-18,0
10798,AW00021797,Kelvin Gao,70,50 And Above,New,1,1155,1155,1155,2,376,147,2013-11-03,0
10799,AW00021798,Jade Sanders,70,50 And Above,New,1,1174,1174,1174,2,410,147,2013-11-11,0
10800,AW00021799,Angel Cook,70,50 And Above,New,1,24,24,24,3,565,151,2013-07-30,0
10801,AW00021800,Heidi Raman,70,50 And Above,New,1,65,65,65,3,647,149,2013-09-04,0
10802,AW00021801,Kaylee Cooper,70,50 And Above,New,1,45,45,45,2,349,150,2013-08-05,0
10803,AW00021802,Lucas Roberts,71,50 And Above,New,1,78,78,78,4,842,154,2013-04-01,0
10804,AW00021803,Emily Thomas,69,50 And Above,New,1,40,40,40,2,535,148,2013-10-26,0
10805,AW00021804,Brooke Cook,64,50 And Above,New,1,15,15,15,2,399,151,2013-07-24,0
10806,AW00021805,Lucas Russell,70,50 And Above,New,1,50,50,50,3,645,154,2013-04-15,0
10807,AW00021806,Kelvin Xie,70,50 And Above,New,1,15,15,15,2,399,149,2013-09-11,0
10808,AW00021807,Amanda Campbell,69,50 And Above,New,1,1120,1120,1120,1,130,147,2013-11-13,0
10809,AW00021808,Amanda Green,70,50 And Above,New,1,1155,1155,1155,2,377,147,2013-11-01,0
10810,AW00021809,Sydney Thompson,58,50 And Above,New,1,50,50,50,3,644,148,2013-10-11,0
10811,AW00021810,Justin Miller,69,50 And Above,New,1,563,563,563,4,692,155,2013-03-01,0
10812,AW00021811,Olivia Williams,69,50 And Above,New,1,17,17,17,3,658,147,2013-11-27,0
10813,AW00021812,Adrian Bailey,69,50 And Above,New,1,1155,1155,1155,2,378,147,2013-11-13,0
10814,AW00021813,Dalton Brown,63,50 And Above,Regular,2,4118,2059,121,2,143,146,2013-12-24,34
10815,AW00021814,Noah Edwards,69,50 And Above,New,1,15,15,15,2,399,151,2013-07-10,0
10816,AW00021815,Gabrielle Green,69,50 And Above,New,1,64,64,64,3,768,154,2013-04-05,0
10817,AW00021816,Jackson Roberts,62,50 And Above,New,1,83,83,83,3,805,151,2013-07-01,0
10818,AW00021817,Jerome Carlson,63,50 And Above,New,1,791,791,791,2,293,148,2013-10-26,0
10819,AW00021818,Willie Chander,63,50 And Above,New,1,191,191,191,3,823,153,2013-05-02,0
10820,AW00021819,Chloe Howard,63,50 And Above,New,1,32,32,32,2,542,155,2013-03-09,0
10821,AW00021820,Priscilla Nath,53,50 And Above,New,1,39,39,39,2,563,150,2013-08-09,0
10822,AW00021821,Clayton Tang,64,50 And Above,New,1,49,49,49,3,707,151,2013-07-27,0
10823,AW00021822,Gregory Yuan,64,50 And Above,New,1,565,565,565,1,114,153,2013-05-27,0
10824,AW00021823,Lacey She,59,50 And Above,New,1,5,5,5,1,295,149,2013-09-25,0
10825,AW00021824,Warren She,65,50 And Above,New,1,27,27,27,2,545,146,2013-12-10,0
10826,AW00021825,Randy Zhou,65,50 And Above,New,1,5,5,5,1,295,146,2013-12-29,0
10827,AW00021826,Abigail Russell,65,50 And Above,New,1,13,13,13,2,463,147,2013-11-14,0
10828,AW00021827,Mallory Gutierrez,66,50 And Above,New,1,2355,2355,2355,2,371,146,2013-12-19,0
10829,AW00021828,Megan Gonzales,66,50 And Above,New,1,2322,2322,2322,2,382,146,2013-12-11,0
10830,AW00021829,Carolyn Rana,66,50 And Above,New,1,64,64,64,3,820,148,2013-10-12,0
10831,AW00021830,Briana Alonso,65,50 And Above,New,1,540,540,540,1,108,152,2013-06-10,0
10832,AW00021831,Yolanda Anand,61,50 And Above,New,1,35,35,35,2,572,148,2013-10-06,0
10833,AW00021832,Pedro Gill,77,50 And Above,New,1,40,40,40,2,541,145,2014-01-15,0
10834,AW00021833,Terrance Gonzalez,71,50 And Above,New,1,2295,2295,2295,1,120,146,2013-12-09,0
10835,AW00021834,Jillian Mehta,71,50 And Above,New,1,59,59,59,2,573,148,2013-10-02,0
10836,AW00021835,Susan Sun,77,50 And Above,New,1,2361,2361,2361,4,707,146,2013-12-09,0
10837,AW00021836,Kristi Raman,76,50 And Above,New,1,5,5,5,1,295,151,2013-07-26,0
10838,AW00021837,Megan Alexander,75,50 And Above,New,1,69,69,69,2,587,145,2014-01-04,0
10839,AW00021838,Gerald Ruiz,75,50 And Above,New,1,5,5,5,1,295,152,2013-06-11,0
10840,AW00021839,Billy Diaz,70,50 And Above,New,1,93,93,93,3,868,150,2013-08-27,0
10841,AW00021840,Stacey Ma,75,50 And Above,New,1,31,31,31,3,835,156,2013-02-02,0
10842,AW00021841,Lindsay Nath,76,50 And Above,New,1,25,25,25,1,286,151,2013-07-19,0
10843,AW00021842,Neil Navarro,74,50 And Above,New,1,49,49,49,3,705,149,2013-09-13,0
10844,AW00021843,Erica He,74,50 And Above,New,1,14,14,14,2,461,154,2013-04-06,0
10845,AW00021844,James Long,67,50 And Above,New,1,40,40,40,2,539,151,2013-07-28,0
10846,AW00021845,Cameron Miller,67,50 And Above,New,1,5,5,5,1,295,155,2013-03-29,0
10847,AW00021846,Kevin Patterson,66,50 And Above,New,1,40,40,40,2,541,155,2013-03-15,0
10848,AW00021847,Dominic Madan,67,50 And Above,New,1,188,188,188,3,857,151,2013-07-24,0
10849,AW00021848,Jerry Raje,68,50 And Above,New,1,565,565,565,1,114,152,2013-06-15,0
10850,AW00021849,Todd Chow,69,50 And Above,New,1,40,40,40,2,539,155,2013-03-22,0
10851,AW00021850,Bruce Subram,69,50 And Above,New,1,5,5,5,1,295,149,2013-09-23,0
10852,AW00021851,Stuart Railson,69,50 And Above,New,1,5,5,5,1,295,155,2013-03-25,0
10853,AW00021852,Eduardo Johnson,69,50 And Above,New,1,5,5,5,1,295,150,2013-08-12,0
10854,AW00021853,Stacy Gutierrez,70,50 And Above,New,1,90,90,90,3,790,150,2013-08-31,0
10855,AW00021854,Theresa Schmidt,70,50 And Above,New,1,25,25,25,1,286,148,2013-10-30,0
10856,AW00021855,Paula Martin,64,50 And Above,New,1,580,580,580,3,510,150,2013-08-19,0
10857,AW00021856,Emmanuel Sanchez,71,50 And Above,New,1,25,25,25,1,286,148,2013-10-20,0
10858,AW00021857,Jay Dominguez,71,50 And Above,New,1,2487,2487,2487,3,555,157,2013-01-24,0
10859,AW00021858,Curtis Lin,55,50 And Above,New,1,2492,2492,2492,4,789,157,2013-01-20,0
10860,AW00021859,Monica Kim,72,50 And Above,New,1,5,5,5,1,295,150,2013-08-18,0
10861,AW00021860,Jacquelyn Gill,67,50 And Above,New,1,5,5,5,1,295,150,2013-08-03,0
10862,AW00021861,Kari Romero,72,50 And Above,New,1,40,40,40,2,539,157,2013-01-31,0
10863,AW00021862,Michele Prasad,72,50 And Above,New,1,14,14,14,2,461,153,2013-05-23,0
10864,AW00021863,Shawna Anand,67,50 And Above,New,1,40,40,40,2,541,154,2013-04-08,0
10865,AW00021864,Martin Lopez,72,50 And Above,New,1,29,29,29,2,576,152,2013-06-28,0
10866,AW00021865,Kathryn Andersen,72,50 And Above,New,1,149,149,149,3,836,153,2013-05-30,0
10867,AW00021866,Shannon Zhu,74,50 And Above,New,1,5,5,5,1,295,148,2013-10-23,0
10868,AW00021867,Michael Ruggiero,73,50 And Above,New,1,14,14,14,2,461,149,2013-09-09,0
10869,AW00021868,Aimee Ma,74,50 And Above,New,1,5,5,5,1,295,156,2013-02-05,0
10870,AW00021869,Tina Prasad,73,50 And Above,New,1,5,5,5,1,295,146,2013-12-01,0
10871,AW00021870,Jenny Raji,73,50 And Above,New,1,73,73,73,4,988,147,2013-11-14,0
10872,AW00021871,Devin Adams,44,40-49,New,1,30,30,30,1,283,146,2013-12-04,0
10873,AW00021872,Alisha Lal,45,40-49,New,1,35,35,35,2,572,149,2013-09-17,0
10874,AW00021873,Kellie Navarro,45,40-49,Regular,2,4662,2331,245,4,863,148,2013-10-25,19
10875,AW00021874,Brandi Suarez,45,40-49,Regular,2,4639,2319,244,4,686,148,2013-10-23,19
10876,AW00021875,Cedric Nara,44,40-49,Regular,2,4921,2460,259,3,437,148,2013-10-28,19
10877,AW00021876,Philip Rubio,45,40-49,Regular,2,4663,2331,245,5,915,148,2013-10-03,19
10878,AW00021877,Clarence Xu,44,40-49,Regular,2,4625,2312,243,2,280,148,2013-10-20,19
10879,AW00021878,Bryant Rana,45,40-49,Regular,2,4664,2332,245,5,1120,148,2013-10-01,19
10880,AW00021879,Louis Ma,46,40-49,New,1,35,35,35,1,284,148,2013-10-14,0
10881,AW00021880,Marc Gomez,41,40-49,New,1,40,40,40,2,573,150,2013-08-31,0
10882,AW00021881,Nicole Lewis,45,40-49,New,1,129,129,129,4,1093,149,2013-09-18,0
10883,AW00021882,Jay Ramos,45,40-49,Regular,2,4886,2443,257,2,190,148,2013-10-23,19
10884,AW00021883,Patricia Kapoor,47,40-49,New,1,42,42,42,3,832,156,2013-02-02,0
10885,AW00021884,Tabitha Gutierrez,47,40-49,New,1,75,75,75,3,817,148,2013-10-06,0
10886,AW00021885,Rafael Xu,46,40-49,Regular,2,4642,2321,244,4,554,148,2013-10-07,19
10887,AW00021886,Jill Carlson,47,40-49,Regular,2,4697,2348,247,5,1104,148,2013-10-06,19
10888,AW00021887,Ashley White,49,40-49,New,1,40,40,40,2,573,156,2013-02-04,0
10889,AW00021888,Evan Edwards,47,40-49,Regular,2,4925,2462,259,5,1025,148,2013-10-03,19
10890,AW00021889,Sheila Navarro,47,40-49,Regular,2,4625,2312,243,2,285,148,2013-10-02,19
10891,AW00021890,Tiffany Zeng,48,40-49,New,1,40,40,40,2,573,151,2013-07-27,0
10892,AW00021891,Dawn Nara,49,40-49,Regular,2,4921,2460,259,3,436,148,2013-10-18,19
10893,AW00021892,Joan Hernandez,49,40-49,Regular,2,4921,2460,259,3,435,148,2013-10-28,19
10894,AW00021893,Brandi Hernandez,50,50 And Above,Regular,2,4664,2332,245,5,1119,148,2013-10-27,19
10895,AW00021894,David Li,45,40-49,Regular,2,4625,2312,243,2,282,148,2013-10-03,19
10896,AW00021895,Kaylee Gonzalez,45,40-49,Regular,2,4658,2329,245,3,570,148,2013-10-25,19
10897,AW00021896,Roy Subram,50,50 And Above,New,1,75,75,75,3,818,152,2013-06-06,0
10898,AW00021897,Francisco Subram,49,40-49,Regular,2,4909,2454,258,5,756,148,2013-10-04,19
10899,AW00021898,Devon Raji,50,50 And Above,New,1,75,75,75,3,818,147,2013-11-02,0
10900,AW00021899,Marie Vazquez,44,40-49,Regular,2,4664,2332,245,5,1115,148,2013-10-09,19
10901,AW00021900,Robert Jones,46,40-49,New,1,70,70,70,3,646,152,2013-06-02,0
10902,AW00021901,Elizabeth Taylor,57,50 And Above,New,1,15,15,15,2,399,145,2014-01-02,0
10903,AW00021902,Natalie James,45,40-49,New,1,24,24,24,3,565,147,2013-11-02,0
10904,AW00021903,Fernando Jenkins,64,50 And Above,New,1,549,549,549,2,294,155,2013-03-17,0
10905,AW00021904,Chase Sandberg,59,50 And Above,New,1,76,76,76,2,452,149,2013-09-06,0
10906,AW00021905,Pedro Hernandez,86,50 And Above,New,1,15,15,15,2,399,151,2013-07-18,0
10907,AW00021906,Miranda Simmons,87,50 And Above,New,1,15,15,15,2,399,150,2013-08-20,0
10908,AW00021907,Jordan Hall,86,50 And Above,New,1,15,15,15,2,399,149,2013-09-12,0
10909,AW00021908,Isabel Hayes,87,50 And Above,New,1,65,65,65,3,649,150,2013-08-12,0
10910,AW00021909,Allison Ward,87,50 And Above,New,1,563,563,563,3,670,155,2013-03-13,0
10911,AW00021910,Rebekah Perez,41,40-49,New,1,1174,1174,1174,2,407,146,2013-12-14,0
10912,AW00021911,Joan Ross,40,40-49,New,1,27,27,27,3,834,151,2013-07-08,0
10913,AW00021912,Colleen Kumar,41,40-49,New,1,575,575,575,2,372,153,2013-05-12,0
10914,AW00021913,Arthur Blanco,41,40-49,New,1,60,60,60,3,819,146,2013-12-22,0
10915,AW00021914,Emily Brown,41,40-49,New,1,40,40,40,2,541,154,2013-04-20,0
10916,AW00021915,Tristan Wood,59,50 And Above,New,1,570,570,570,3,580,155,2013-03-11,0
10917,AW00021916,Jesse Evans,54,50 And Above,New,1,40,40,40,2,533,150,2013-08-14,0
10918,AW00021917,Dalton Johnson,49,40-49,New,1,70,70,70,3,646,152,2013-06-03,0
10919,AW00021918,Carol Serrano,59,50 And Above,New,1,69,69,69,3,674,157,2013-01-30,0
10920,AW00021919,Melissa Howard,59,50 And Above,New,1,1120,1120,1120,1,132,147,2013-11-24,0
10921,AW00021920,Destiny Bennett,60,50 And Above,New,1,1184,1184,1184,4,956,147,2013-11-24,0
10922,AW00021921,Lucas Collins,59,50 And Above,Regular,2,4142,2071,121,3,382,146,2013-12-14,34
10923,AW00021922,Bailey Ward,59,50 And Above,New,1,1120,1120,1120,1,131,147,2013-11-06,0
10924,AW00021923,Justin Williams,59,50 And Above,New,1,1120,1120,1120,1,133,146,2013-12-06,0
10925,AW00021924,Eduardo Cook,55,50 And Above,New,1,1120,1120,1120,1,131,146,2013-12-26,0
10926,AW00021925,Tabitha Dominguez,60,50 And Above,New,1,7,7,7,2,548,145,2014-01-01,0
10927,AW00021926,Melanie Henderson,53,50 And Above,New,1,1198,1198,1198,3,641,146,2013-12-08,0
10928,AW00021927,Meredith Browning,53,50 And Above,New,1,1145,1145,1145,2,417,146,2013-12-24,0
10929,AW00021928,Karl Luo,54,50 And Above,New,1,1170,1170,1170,2,382,146,2013-12-08,0
10930,AW00021929,Karen Perry,42,40-49,New,1,1183,1183,1183,3,578,146,2013-12-05,0
10931,AW00021930,Marissa Perry,42,40-49,New,1,1233,1233,1233,4,891,146,2013-12-12,0
10932,AW00021931,Marcus Wood,60,50 And Above,New,1,1120,1120,1120,1,134,146,2013-12-12,0
